"FILEID","STUSAB","SUMLEV","LOGRECNO","REGION","DIVISION","STATE","COUNTY","TRACT","BLOCK","P0050001","P0050002","P0050003","P0050004","P0050005","P0050006","P0050007","P0050008","P0050009","P0050010","P0050011","P0050012","P0050013","P0050014","P0050015","P0050016","P0050017"
"SF1ST","OH","101",130985,"2","3","39","049","009800","1022",32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",130986,"2","3","39","049","009800","1023",29,28,28,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"SF1ST","OH","101",130987,"2","3","39","049","009800","1024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",130988,"2","3","39","049","009800","1025",12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",130989,"2","3","39","049","009800","1026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",130990,"2","3","39","049","009800","1027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",130991,"2","3","39","049","009800","1028",13,13,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",130992,"2","3","39","049","009800","1029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",130993,"2","3","39","049","009800","1030",50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",130994,"2","3","39","049","009800","1031",12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",130995,"2","3","39","049","009800","1032",61,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",130996,"2","3","39","049","009800","1033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",130997,"2","3","39","049","009800","1034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",130998,"2","3","39","049","009800","1035",49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",130999,"2","3","39","049","009800","1036",55,54,54,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"SF1ST","OH","101",131000,"2","3","39","049","009800","1037",95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131001,"2","3","39","049","009800","1038",39,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131002,"2","3","39","049","009800","1039",32,32,29,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131003,"2","3","39","049","009800","1040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131004,"2","3","39","049","009800","1041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131005,"2","3","39","049","009800","1042",100,100,88,9,0,0,0,0,3,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131006,"2","3","39","049","009800","1043",75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131007,"2","3","39","049","009800","1044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131008,"2","3","39","049","009800","1045",42,42,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131009,"2","3","39","049","009800","1046",208,199,188,3,0,0,0,0,8,9,6,0,0,0,0,3,0
"SF1ST","OH","101",131010,"2","3","39","049","009800","1047",33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131011,"2","3","39","049","009800","1048",15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131012,"2","3","39","049","009800","1049",203,175,174,1,0,0,0,0,0,28,15,0,0,0,0,13,0
"SF1ST","OH","101",131013,"2","3","39","049","009800","1050",27,27,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131014,"2","3","39","049","009800","1051",34,34,31,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131015,"2","3","39","049","009800","1052",55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131016,"2","3","39","049","009800","1053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131017,"2","3","39","049","009800","1054",119,119,118,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131018,"2","3","39","049","009800","1055",12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131019,"2","3","39","049","009800","1056",17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131020,"2","3","39","049","009800","1057",57,55,54,0,1,0,0,0,0,2,2,0,0,0,0,0,0
"SF1ST","OH","101",131021,"2","3","39","049","009800","1058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131022,"2","3","39","049","009800","1059",43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131023,"2","3","39","049","009800","1060",62,62,57,2,0,0,0,0,3,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131024,"2","3","39","049","009800","1061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131025,"2","3","39","049","009800","1062",54,54,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131026,"2","3","39","049","009800","1063",13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131027,"2","3","39","049","009800","1064",31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131028,"2","3","39","049","009800","1065",30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131029,"2","3","39","049","009800","1066",73,73,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131030,"2","3","39","049","009800","1067",45,45,41,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131031,"2","3","39","049","009800","1068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131032,"2","3","39","049","009800","1069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131033,"2","3","39","049","009800","1070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131035,"2","3","39","049","009800","2000",50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131036,"2","3","39","049","009800","2001",7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131037,"2","3","39","049","009800","2002",51,51,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131038,"2","3","39","049","009800","2003",262,262,253,0,0,5,0,0,4,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131039,"2","3","39","049","009800","2004",18,18,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131040,"2","3","39","049","009800","2005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131041,"2","3","39","049","009800","2006",14,14,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131042,"2","3","39","049","009800","2007",46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131043,"2","3","39","049","009800","2008",27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131044,"2","3","39","049","009800","2009",26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131045,"2","3","39","049","009800","2010",18,18,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131046,"2","3","39","049","009800","2011",48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131047,"2","3","39","049","009800","2012",30,26,26,0,0,0,0,0,0,4,4,0,0,0,0,0,0
"SF1ST","OH","101",131048,"2","3","39","049","009800","2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131049,"2","3","39","049","009800","2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131050,"2","3","39","049","009800","2015",12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131051,"2","3","39","049","009800","2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131052,"2","3","39","049","009800","2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131053,"2","3","39","049","009800","2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131054,"2","3","39","049","009800","2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131055,"2","3","39","049","009800","2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131056,"2","3","39","049","009800","2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131057,"2","3","39","049","009800","2022",60,60,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131058,"2","3","39","049","009800","2023",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131059,"2","3","39","049","009800","2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131060,"2","3","39","049","009800","2025",52,52,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131061,"2","3","39","049","009800","2026",23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131062,"2","3","39","049","009800","2027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131063,"2","3","39","049","009800","2028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131064,"2","3","39","049","009800","2029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131065,"2","3","39","049","009800","2030",15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131066,"2","3","39","049","009800","2031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131067,"2","3","39","049","009800","2032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131068,"2","3","39","049","009800","2033",21,21,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131069,"2","3","39","049","009800","2034",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131070,"2","3","39","049","009800","2035",6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131071,"2","3","39","049","009800","2036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131072,"2","3","39","049","009800","2037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131073,"2","3","39","049","009800","2038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131074,"2","3","39","049","009800","2039",17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131075,"2","3","39","049","009800","2040",45,44,40,0,0,1,0,0,3,1,0,0,1,0,0,0,0
"SF1ST","OH","101",131076,"2","3","39","049","009800","2041",14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131077,"2","3","39","049","009800","2042",4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131078,"2","3","39","049","009800","2043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131079,"2","3","39","049","009800","2044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131080,"2","3","39","049","009800","2045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131081,"2","3","39","049","009800","2046",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131082,"2","3","39","049","009800","2048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131083,"2","3","39","049","009800","2049",28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131084,"2","3","39","049","009800","2055",34,34,28,0,0,1,0,0,5,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131085,"2","3","39","049","009800","2060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131086,"2","3","39","049","009800","2069",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131087,"2","3","39","049","009800","2070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131088,"2","3","39","049","009800","2071",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131089,"2","3","39","049","009800","2086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131091,"2","3","39","049","009800","3000",92,92,88,0,0,0,0,3,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131092,"2","3","39","049","009800","3001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131093,"2","3","39","049","009800","3002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131094,"2","3","39","049","009800","3003",64,61,61,0,0,0,0,0,0,3,3,0,0,0,0,0,0
"SF1ST","OH","101",131095,"2","3","39","049","009800","3004",262,260,244,0,1,2,0,0,13,2,0,0,0,0,0,2,0
"SF1ST","OH","101",131096,"2","3","39","049","009800","3005",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131097,"2","3","39","049","009800","3006",45,44,41,0,0,0,0,0,3,1,0,0,0,0,0,0,1
"SF1ST","OH","101",131098,"2","3","39","049","009800","3007",162,155,154,0,0,0,0,0,1,7,6,0,0,0,0,1,0
"SF1ST","OH","101",131099,"2","3","39","049","009800","3008",70,70,63,3,0,3,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131100,"2","3","39","049","009800","3009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131101,"2","3","39","049","009800","3014",30,30,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131102,"2","3","39","049","009800","3021",26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131103,"2","3","39","049","009800","3022",71,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131104,"2","3","39","049","009800","3023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131105,"2","3","39","049","009800","3024",30,30,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131106,"2","3","39","049","009800","3025",54,54,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131107,"2","3","39","049","009800","3026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131108,"2","3","39","049","009800","3027",8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131109,"2","3","39","049","009800","3028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131110,"2","3","39","049","009800","3029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131111,"2","3","39","049","009800","3033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131112,"2","3","39","049","009800","3034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131113,"2","3","39","049","009800","3037",23,23,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131114,"2","3","39","049","009800","3038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131115,"2","3","39","049","009800","3039",4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131116,"2","3","39","049","009800","3040",9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131117,"2","3","39","049","009800","3041",16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131118,"2","3","39","049","009800","3042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131119,"2","3","39","049","009800","3043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131121,"2","3","39","049","009800","4003",58,57,57,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"SF1ST","OH","101",131122,"2","3","39","049","009800","4004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131123,"2","3","39","049","009800","4007",63,62,59,0,0,1,0,0,2,1,0,0,0,0,0,1,0
"SF1ST","OH","101",131124,"2","3","39","049","009800","4008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131125,"2","3","39","049","009800","4009",226,222,219,1,0,2,0,0,0,4,0,0,0,0,0,4,0
"SF1ST","OH","101",131126,"2","3","39","049","009800","4010",35,35,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131127,"2","3","39","049","009800","4019",4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131128,"2","3","39","049","009800","4020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131129,"2","3","39","049","009800","4021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131130,"2","3","39","049","009800","4022",562,557,545,8,0,0,0,0,4,5,3,0,0,0,0,1,1
"SF1ST","OH","101",131131,"2","3","39","049","009800","4023",43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131132,"2","3","39","049","009800","4024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131133,"2","3","39","049","009800","4025",58,58,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131134,"2","3","39","049","009800","4027",28,28,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131135,"2","3","39","049","009800","4028",7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131136,"2","3","39","049","009800","4029",25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131137,"2","3","39","049","009800","4030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131138,"2","3","39","049","009800","4031",115,115,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131139,"2","3","39","049","009800","4032",4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131140,"2","3","39","049","009800","4033",68,68,66,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131141,"2","3","39","049","009800","4034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131142,"2","3","39","049","009800","4035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131143,"2","3","39","049","009800","4038",18,18,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131144,"2","3","39","049","009800","4039",35,35,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131145,"2","3","39","049","009800","4040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131146,"2","3","39","049","009800","4041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131151,"2","3","39","049","008000","1009",482,477,428,27,0,11,0,0,11,5,5,0,0,0,0,0,0
"SF1ST","OH","101",131152,"2","3","39","049","008000","1010",92,90,85,5,0,0,0,0,0,2,2,0,0,0,0,0,0
"SF1ST","OH","101",131153,"2","3","39","049","008000","1011",176,175,167,3,0,3,0,0,2,1,1,0,0,0,0,0,0
"SF1ST","OH","101",131154,"2","3","39","049","008000","1012",128,116,109,0,0,6,0,0,1,12,6,0,4,0,0,0,2
"SF1ST","OH","101",131155,"2","3","39","049","008000","1013",96,94,91,3,0,0,0,0,0,2,1,0,0,0,0,1,0
"SF1ST","OH","101",131156,"2","3","39","049","008000","1014",94,94,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131157,"2","3","39","049","008000","1015",67,63,62,0,0,1,0,0,0,4,0,0,0,0,0,4,0
"SF1ST","OH","101",131158,"2","3","39","049","008000","1016",188,188,171,11,0,1,0,0,5,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131159,"2","3","39","049","008000","1017",217,210,198,7,3,0,0,0,2,7,6,1,0,0,0,0,0
"SF1ST","OH","101",131160,"2","3","39","049","008000","1018",66,66,53,0,1,1,0,0,11,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131161,"2","3","39","049","008000","1019",90,89,82,0,0,3,0,0,4,1,0,0,0,0,0,1,0
"SF1ST","OH","101",131162,"2","3","39","049","008000","1020",145,138,123,6,0,9,0,0,0,7,5,0,0,0,0,2,0
"SF1ST","OH","101",131163,"2","3","39","049","008000","1021",106,105,97,5,0,1,0,0,2,1,1,0,0,0,0,0,0
"SF1ST","OH","101",131164,"2","3","39","049","008000","1022",447,435,407,9,1,3,0,0,15,12,6,0,0,0,0,3,3
"SF1ST","OH","101",131165,"2","3","39","049","008000","1023",179,176,171,2,0,0,0,1,2,3,1,0,0,0,0,2,0
"SF1ST","OH","101",131166,"2","3","39","049","008000","1024",49,42,42,0,0,0,0,0,0,7,6,0,0,0,0,0,1
"SF1ST","OH","101",131167,"2","3","39","049","008000","1025",52,46,43,0,0,3,0,0,0,6,6,0,0,0,0,0,0
"SF1ST","OH","101",131168,"2","3","39","049","008000","1026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131169,"2","3","39","049","008000","1027",69,63,55,5,0,0,0,0,3,6,1,0,0,0,0,4,1
"SF1ST","OH","101",131170,"2","3","39","049","008000","1028",168,166,158,2,0,1,0,0,5,2,2,0,0,0,0,0,0
"SF1ST","OH","101",131171,"2","3","39","049","008000","1030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131172,"2","3","39","049","008000","1031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131173,"2","3","39","049","008000","1032",252,246,229,0,0,17,0,0,0,6,4,0,2,0,0,0,0
"SF1ST","OH","101",131174,"2","3","39","049","008000","1033",47,45,45,0,0,0,0,0,0,2,2,0,0,0,0,0,0
"SF1ST","OH","101",131177,"2","3","39","049","008162","1000",256,241,231,5,1,1,0,0,3,15,3,0,0,0,0,12,0
"SF1ST","OH","101",131178,"2","3","39","049","008162","1001",79,75,70,1,1,1,0,0,2,4,4,0,0,0,0,0,0
"SF1ST","OH","101",131179,"2","3","39","049","008162","1002",39,39,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131180,"2","3","39","049","008162","1003",25,25,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131181,"2","3","39","049","008162","1004",23,21,21,0,0,0,0,0,0,2,2,0,0,0,0,0,0
"SF1ST","OH","101",131182,"2","3","39","049","008162","1005",30,30,27,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131183,"2","3","39","049","008162","1006",34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131184,"2","3","39","049","008162","1007",76,75,68,4,1,0,0,2,0,1,1,0,0,0,0,0,0
"SF1ST","OH","101",131185,"2","3","39","049","008162","1008",163,157,149,4,0,0,0,0,4,6,0,0,0,0,0,6,0
"SF1ST","OH","101",131186,"2","3","39","049","008162","1009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131187,"2","3","39","049","008162","1010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131188,"2","3","39","049","008162","1011",79,72,69,3,0,0,0,0,0,7,0,0,0,0,0,7,0
"SF1ST","OH","101",131189,"2","3","39","049","008162","1012",65,65,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131190,"2","3","39","049","008162","1013",52,51,51,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"SF1ST","OH","101",131191,"2","3","39","049","008162","1014",116,113,105,4,0,4,0,0,0,3,0,0,0,0,0,3,0
"SF1ST","OH","101",131192,"2","3","39","049","008162","1015",118,110,106,4,0,0,0,0,0,8,0,0,0,0,0,8,0
"SF1ST","OH","101",131193,"2","3","39","049","008162","1016",40,40,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131194,"2","3","39","049","008162","1017",91,85,84,1,0,0,0,0,0,6,1,0,0,0,0,5,0
"SF1ST","OH","101",131195,"2","3","39","049","008162","1018",48,45,45,0,0,0,0,0,0,3,0,0,0,0,0,3,0
"SF1ST","OH","101",131199,"2","3","39","049","008110","1000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131200,"2","3","39","049","008110","1001",56,56,47,0,0,8,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131201,"2","3","39","049","008110","1002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131202,"2","3","39","049","008110","1003",69,62,59,0,0,1,0,2,0,7,1,0,0,0,0,6,0
"SF1ST","OH","101",131203,"2","3","39","049","008110","1004",145,133,122,6,0,2,0,0,3,12,0,1,0,0,0,11,0
"SF1ST","OH","101",131204,"2","3","39","049","008110","1005",123,122,119,0,1,1,0,0,1,1,0,0,0,1,0,0,0
"SF1ST","OH","101",131205,"2","3","39","049","008110","1006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131206,"2","3","39","049","008110","1007",97,97,91,4,0,2,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",131207,"2","3","39","049","008110","1008",105,104,98,3,1,0,0,0,2,1,0,0,0,0,0,1,0
"SF1ST","OH","101",131208,"2","3","39","049","008110","1009",241,219,200,14,0,0,0,0,5,22,11,0,0,0,0,11,0
"SF1ST","OH","101",131209,"2","3","39","049","008110","1010",85,81,75,5,0,0,0,0,1,4,0,0,0,0,0,4,0
"SF1ST","OH","101",131210,"2","3","39","049","008110","1011",138,130,118,11,0,0,0,0,1,8,3,1,0,0,0,3,1
"SF1ST","OH","101",131211,"2","3","39","049","008110","1012",147,105,67,22,0,1,0,0,15,42,1,0,0,0,0,37,4
"SF1ST","OH","101",131212,"2","3","39","049","008110","1013",94,90,87,0,0,3,0,0,0,4,4,0,0,0,0,0,0
